stamp,time,x,y,z,speed,course,runNum,latitude,longitude,altitude,epoch,timeDelta
2021-04-17 12:39:37,172.626,1596.83,994.36,304.45,0.185,0.0,0,47.453548333,-115.70642,1567.16,1618688377.7373648,12.037
2021-04-17 12:39:50,185.666,1596.83,994.54,304.53,0.185,0.0,0,47.45355,-115.70642,1567.24,1618688390.7771833,13.04
2021-04-17 12:39:55,190.682,1597.01,994.54,305.04,0.126,0.0,0,47.45355,-115.706418333,1567.75,1618688395.7934985,5.016
2021-04-17 12:40:22,217.764,1597.2,994.54,304.99,0.01,18.67,0,47.45355,-115.706416667,1567.7,1618688422.8748417,27.081
2021-04-17 12:40:38,233.814,1597.2,994.73,304.85,0.021,18.67,0,47.453551667,-115.706416667,1567.56,1618688438.9247165,16.05
2021-04-17 12:40:39,234.818,1597.01,994.73,304.73,0.015,18.67,0,47.453551667,-115.706418333,1567.44,1618688439.9293373,1.005
2021-04-17 12:41:01,256.883,1597.2,994.73,304.51,0.01,18.67,0,47.453551667,-115.706416667,1567.22,1618688461.9937706,22.064
2021-04-17 12:41:25,279.954,1597.01,994.73,304.81,0.126,0.0,0,47.453551667,-115.706418333,1567.52,1618688485.0651116,23.071
2021-04-17 12:41:54,309.042,1597.01,994.91,304.58,0.005,18.67,0,47.453553333,-115.706418333,1567.29,1618688514.1534703,29.088
2021-04-17 12:42:13,328.607,1597.01,994.73,304.18,0.185,0.0,0,47.453551667,-115.706418333,1566.89,1618688533.7185178,19.565
2021-04-17 12:42:35,350.668,1597.01,994.91,303.77,0.185,0.0,0,47.453553333,-115.706418333,1566.48,1618688555.7786016,22.06
2021-04-17 12:42:40,355.682,1597.01,994.73,303.59,0.185,0.0,0,47.453551667,-115.706418333,1566.3,1618688560.793389,5.015
2021-04-17 12:44:41,476.046,1597.01,994.91,303.6,0.185,0.0,0,47.453553333,-115.706418333,1566.31,1618688681.1573997,120.364
2021-04-17 12:45:38,533.727,1597.01,994.73,303.49,0.185,0.0,0,47.453551667,-115.706418333,1566.2,1618688738.8380535,57.681
2021-04-17 12:47:30,645.065,1597.2,994.73,303.79,0.015,18.67,0,47.453551667,-115.706416667,1566.5,1618688850.1756954,111.338
2021-04-17 12:48:17,692.712,1597.38,994.73,303.61,0.126,0.0,0,47.453551667,-115.706415,1566.32,1618688897.823333,47.648
2021-04-17 12:48:41,716.784,1597.57,994.73,303.56,0.126,0.0,0,47.453551667,-115.706413333,1566.27,1618688921.8946226,24.071
2021-04-17 12:49:06,741.86,1597.75,994.73,304.13,0.015,18.67,0,47.453551667,-115.706411667,1566.84,1618688946.9707754,25.076
2021-04-17 12:49:25,759.913,1597.94,994.73,304.39,0.126,0.0,0,47.453551667,-115.70641,1567.1,1618688965.0241861,18.053
2021-04-17 12:49:27,761.921,1597.94,994.91,304.1,0.185,0.0,0,47.453553333,-115.70641,1566.81,1618688967.031731,2.008
2021-04-17 12:50:06,801.042,1597.75,994.91,304.25,0.126,0.0,0,47.453553333,-115.706411667,1566.96,1618689006.1532352,39.122
2021-04-17 12:50:13,808.062,1597.75,995.1,304.2,0.021,18.67,0,47.453555,-115.706411667,1566.91,1618689013.1733835,7.02
2021-04-17 12:51:10,865.74,1597.75,995.28,304.33,0.185,0.0,0,47.453556667,-115.706411667,1567.04,1618689070.8511336,57.678
2021-04-17 12:51:18,873.764,1597.57,995.28,303.8,0.126,0.0,0,47.453556667,-115.706413333,1566.51,1618689078.8753226,8.024
2021-04-17 12:51:44,899.841,1597.57,995.1,303.93,0.185,0.0,0,47.453555,-115.706413333,1566.64,1618689104.952517,26.077
2021-04-17 12:52:59,974.571,1597.38,995.1,303.85,0.126,0.0,0,47.453555,-115.706415,1566.56,1618689179.6816196,74.729
2021-04-17 12:53:06,981.593,1597.57,995.1,303.88,0.126,0.0,0,47.453555,-115.706413333,1566.59,1618689186.7036386,7.022
2021-04-17 12:53:38,1013.693,1597.75,995.1,303.64,0.126,0.0,0,47.453555,-115.706411667,1566.35,1618689218.8039567,32.1
2021-04-17 12:53:46,1021.719,1597.75,995.28,304.0,0.005,18.67,0,47.453556667,-115.706411667,1566.71,1618689226.8299875,8.026
2021-04-17 12:55:21,1116.007,1597.57,995.28,303.45,0.126,0.0,0,47.453556667,-115.706413333,1566.16,1618689321.1176407,94.288
2021-04-17 12:55:35,1130.046,1597.75,995.28,304.07,0.005,18.67,0,47.453556667,-115.706411667,1566.78,1618689335.1568186,14.039
2021-04-17 12:56:06,1161.142,1597.75,995.47,303.8,0.185,0.0,0,47.453558333,-115.706411667,1566.51,1618689366.2526305,31.096
2021-04-17 12:56:55,1210.799,1597.75,995.65,303.86,0.185,0.0,0,47.45356,-115.706411667,1566.57,1618689415.910356,49.658
2021-04-17 12:56:56,1211.802,1597.57,995.65,304.08,0.113,18.67,0,47.45356,-115.706413333,1566.79,1618689416.9134767,1.003
2021-04-17 12:56:57,1212.806,1597.38,995.84,303.89,0.093,18.67,0,47.453561667,-115.706415,1566.6,1618689417.916565,1.003
2021-04-17 12:57:23,1238.886,1597.2,995.84,303.34,0.01,18.67,0,47.453561667,-115.706416667,1566.05,1618689443.9969435,26.08
2021-04-17 12:58:50,1325.149,1597.01,995.84,304.99,0.126,0.0,0,47.453561667,-115.706418333,1567.7,1618689530.2595873,86.263
2021-04-17 12:59:29,1364.771,1596.83,995.84,304.54,0.126,0.0,0,47.453561667,-115.70642,1567.25,1618689569.8825567,39.623
2021-04-17 12:59:48,1383.827,1596.83,996.03,304.62,0.185,0.0,0,47.453563333,-115.70642,1567.33,1618689588.9377942,19.055
2021-04-17 13:00:06,1401.88,1596.64,996.03,303.68,0.126,0.0,0,47.453563333,-115.706421667,1566.39,1618689606.9911568,18.053
2021-04-17 13:01:32,1487.637,1596.46,996.03,304.28,0.126,0.0,0,47.453563333,-115.706423333,1566.99,1618689692.7483318,85.757
2021-04-17 13:01:42,1497.165,1596.46,996.21,304.13,0.015,18.67,0,47.453565,-115.706423333,1566.84,1618689702.2764323,9.528
2021-04-17 13:02:26,1541.8,1596.27,996.21,304.27,0.005,18.67,0,47.453565,-115.706425,1566.98,1618689746.911156,44.635
2021-04-17 13:03:46,1621.038,1596.09,996.21,303.78,0.126,0.0,0,47.453565,-115.706426667,1566.49,1618689826.1492662,79.238
2021-04-17 13:03:52,1627.054,1596.27,996.21,303.72,0.165,18.67,0,47.453565,-115.706425,1566.43,1618689832.165077,6.016
2021-04-17 13:03:57,1632.072,1596.27,996.03,304.07,0.01,18.67,0,47.453563333,-115.706425,1566.78,1618689837.1831632,5.018
2021-04-17 13:04:21,1656.143,1596.46,996.03,304.99,0.126,0.0,0,47.453563333,-115.706423333,1567.7,1618689861.253997,24.071
2021-04-17 13:04:28,1663.163,1596.46,995.84,304.54,0.026,18.67,0,47.453561667,-115.706423333,1567.25,1618689868.2744153,7.02
2021-04-17 13:04:36,1671.187,1596.46,996.03,305.21,0.185,0.0,0,47.453563333,-115.706423333,1567.92,1618689876.2985132,8.024
2021-04-17 13:04:40,1675.198,1596.46,995.84,304.82,0.0,18.67,0,47.453561667,-115.706423333,1567.53,1618689880.3093305,4.011
2021-04-17 13:05:06,1701.279,1596.64,995.84,303.98,0.126,0.0,0,47.453561667,-115.706421667,1566.69,1618689906.389694,26.08
2021-04-17 13:05:21,1716.822,1596.46,995.84,311.45,0.126,0.0,0,47.453561667,-115.706423333,1574.16,1618689921.9327111,15.543
2021-04-17 13:05:22,1717.826,1596.27,995.65,305.18,0.224,0.0,0,47.45356,-115.706425,1567.89,1618689922.937502,1.005
2021-04-17 13:05:27,1722.84,1596.46,995.65,304.4,0.126,0.0,0,47.45356,-115.706423333,1567.11,1618689927.9515555,5.014
2021-04-17 13:05:29,1724.346,1596.46,995.84,304.93,0.185,0.0,0,47.453561667,-115.706423333,1567.64,1618689929.4566605,1.505
2021-04-17 13:05:30,1725.347,1596.27,996.03,304.16,0.224,0.0,0,47.453563333,-115.706425,1566.87,1618689930.4583414,1.002
2021-04-17 13:05:30,1725.849,1595.71,996.03,304.55,0.377,0.0,0,47.453563333,-115.70643,1567.26,1618689930.9599307,0.502
2021-04-17 13:05:31,1726.853,1595.16,996.03,306.6,0.377,0.0,0,47.453563333,-115.706435,1569.31,1618689931.9638846,1.004
2021-04-17 13:05:32,1727.856,1594.97,996.03,306.45,0.126,0.0,0,47.453563333,-115.706436667,1569.16,1618689932.967477,1.004
2021-04-17 13:05:33,1728.858,1595.34,995.84,305.05,0.312,0.0,0,47.453561667,-115.706433333,1567.76,1618689933.968896,1.001
2021-04-17 13:05:35,1730.362,1595.53,995.65,304.59,0.224,0.0,0,47.45356,-115.706431667,1567.3,1618689935.4734545,1.505
2021-04-17 13:05:35,1730.865,1595.34,995.65,303.82,0.126,0.0,0,47.45356,-115.706433333,1566.53,1618689935.9759955,0.503
2021-04-17 13:05:36,1731.867,1595.16,995.65,304.84,0.126,0.0,0,47.45356,-115.706435,1567.55,1618689936.9778976,1.002
2021-04-17 13:05:37,1732.873,1594.97,995.84,305.59,0.224,0.0,0,47.453561667,-115.706436667,1568.3,1618689937.9836953,1.006
2021-04-17 13:05:38,1733.874,1594.79,995.84,304.84,0.126,0.0,0,47.453561667,-115.706438333,1567.55,1618689938.9851475,1.001
2021-04-17 13:05:39,1734.878,1594.79,996.03,305.29,0.185,0.0,0,47.453563333,-115.706438333,1568.0,1618689939.9886522,1.004
2021-04-17 13:05:40,1735.883,1594.97,995.65,304.89,0.391,0.0,0,47.45356,-115.706436667,1567.6,1618689940.9938357,1.005
2021-04-17 13:05:42,1737.887,1595.16,995.65,303.97,0.126,0.0,0,47.45356,-115.706435,1566.68,1618689942.9979467,2.004
2021-04-17 13:05:43,1738.888,1594.79,995.28,304.57,0.448,0.0,0,47.453556667,-115.706438333,1567.28,1618689943.999057,1.001
2021-04-17 13:05:45,1739.891,1594.97,994.91,304.91,0.391,0.0,0,47.453553333,-115.706436667,1567.62,1618689945.0018005,1.003
2021-04-17 13:05:46,1740.893,1594.97,994.54,304.85,0.371,0.0,0,47.45355,-115.706436667,1567.56,1618689946.004503,1.003
2021-04-17 13:05:47,1741.896,1594.6,994.36,304.56,0.247,119.39,0,47.453548333,-115.70644,1567.27,1618689947.0074358,1.003
2021-04-17 13:05:48,1742.903,1594.42,994.36,305.42,0.072,119.39,0,47.453548333,-115.706441667,1568.13,1618689948.0140083,1.007
2021-04-17 13:05:49,1743.909,1594.23,994.36,304.61,0.126,0.0,0,47.453548333,-115.706443333,1567.32,1618689949.020028,1.006
2021-04-17 13:05:50,1744.907,1594.05,994.36,304.61,0.126,0.0,0,47.453548333,-115.706445,1567.32,1618689950.018431,0.998
2021-04-17 13:05:51,1745.912,1593.86,994.17,305.14,0.224,0.0,0,47.453546667,-115.706446667,1567.85,1618689951.0229926,1.005
2021-04-17 13:05:52,1746.911,1594.23,993.99,303.56,0.312,0.0,0,47.453545,-115.706443333,1566.27,1618689952.0224676,0.999
2021-04-17 13:05:53,1747.915,1594.42,994.17,305.07,0.224,0.0,0,47.453546667,-115.706441667,1567.78,1618689953.0259874,1.004
2021-04-17 13:05:54,1748.917,1594.42,994.36,304.42,0.082,179.94,0,47.453548333,-115.706441667,1567.13,1618689954.0284085,1.002
2021-04-17 13:05:58,1752.932,1594.42,994.17,304.91,0.041,179.94,0,47.453546667,-115.706441667,1567.62,1618689958.043338,4.015
2021-04-17 13:06:24,1779.009,1594.42,994.36,304.78,0.015,179.94,0,47.453548333,-115.706441667,1567.49,1618689984.1196432,26.076
2021-04-17 13:07:31,1846.212,1594.23,994.36,305.32,0.126,0.0,0,47.453548333,-115.706443333,1568.03,1618690051.323288,67.204
2021-04-17 13:07:32,1847.215,1594.05,994.17,304.15,0.224,0.0,0,47.453546667,-115.706445,1566.86,1618690052.3256087,1.002
2021-04-17 13:07:33,1848.217,1592.75,994.17,303.97,0.679,262.68,0,47.453546667,-115.706456667,1566.68,1618690053.3284438,1.003
2021-04-17 13:07:34,1849.221,1591.83,993.8,305.22,0.499,240.42,0,47.453543333,-115.706465,1567.93,1618690054.3315756,1.003
2021-04-17 13:07:35,1850.224,1591.27,993.62,304.59,0.628,266.7,0,47.453541667,-115.70647,1567.3,1618690055.3347104,1.003
2021-04-17 13:07:36,1851.228,1590.34,993.43,305.85,0.655,0.0,0,47.45354,-115.706478333,1568.56,1618690056.3393643,1.005
2021-04-17 13:07:37,1852.231,1589.23,993.43,305.0,0.754,0.0,0,47.45354,-115.706488333,1567.71,1618690057.3419843,1.003
2021-04-17 13:07:38,1853.235,1588.31,993.8,304.7,1.008,295.63,0,47.453543333,-115.706496667,1567.41,1618690058.3459766,1.004
2021-04-17 13:07:39,1854.236,1587.38,994.54,298.19,1.034,338.02,0,47.45355,-115.706505,1560.9,1618690059.347312,1.001
2021-04-17 13:07:40,1855.239,1587.2,994.91,306.47,1.255,335.86,0,47.453553333,-115.706506667,1569.18,1618690060.3503118,1.003
2021-04-17 13:07:41,1855.998,1586.27,996.03,306.47,1.277,0.0,0,47.453563333,-115.706515,1569.18,1618690061.1088467,0.759
2021-04-17 13:07:42,1857.246,1585.34,997.88,305.02,1.957,0.0,0,47.45358,-115.706523333,1567.73,1618690062.3574364,1.249
2021-04-17 13:07:43,1858.249,1584.42,1000.29,304.49,2.49,0.0,0,47.453601667,-115.706531667,1567.2,1618690063.3603976,1.003
2021-04-17 13:07:44,1859.252,1582.75,1002.51,301.84,2.742,335.07,0,47.453621667,-115.706546667,1564.55,1618690064.3625867,1.002
2021-04-17 13:07:45,1860.255,1580.9,1004.73,304.12,2.706,315.06,0,47.453641667,-115.706563333,1566.83,1618690065.3658834,1.003
2021-04-17 13:07:46,1861.259,1578.12,1006.21,306.05,2.398,0.0,0,47.453655,-115.706588333,1568.76,1618690066.3698823,1.004
2021-04-17 13:07:47,1862.26,1575.53,1007.69,301.02,2.526,313.71,0,47.453668333,-115.706611667,1563.73,1618690067.3715584,1.002
2021-04-17 13:07:48,1863.263,1572.56,1009.55,304.23,2.716,312.97,0,47.453685,-115.706638333,1566.94,1618690068.3744586,1.003
2021-04-17 13:07:49,1864.266,1569.79,1011.21,306.1,2.541,313.06,0,47.4537,-115.706663333,1568.81,1618690069.3774424,1.003
2021-04-17 13:07:50,1865.269,1566.82,1012.88,303.47,2.706,308.94,0,47.453715,-115.70669,1566.18,1618690070.3805087,1.003
2021-04-17 13:07:50,1865.771,1563.67,1014.36,303.47,2.6,0.0,0,47.453728333,-115.706718333,1566.18,1618690070.8820117,0.502
2021-04-17 13:07:52,1867.275,1560.71,1015.84,302.45,2.294,306.62,0,47.453741667,-115.706745,1565.16,1618690072.3861911,1.504
2021-04-17 13:07:53,1868.278,1557.93,1017.14,303.95,2.269,307.4,0,47.453753333,-115.70677,1566.66,1618690073.3893723,1.003
2021-04-17 13:07:54,1869.282,1555.34,1018.43,302.26,2.248,308.1,0,47.453765,-115.706793333,1564.97,1618690074.3929138,1.004
2021-04-17 13:07:55,1870.289,1552.93,1019.73,303.58,2.017,309.94,0,47.453776667,-115.706815,1566.29,1618690075.4003892,1.007
2021-04-17 13:07:56,1871.291,1550.71,1020.84,303.33,1.874,0.0,0,47.453786667,-115.706835,1566.04,1618690076.4022627,1.002
2021-04-17 13:07:57,1872.291,1548.49,1021.95,304.08,1.759,307.2,0,47.453796667,-115.706855,1566.79,1618690077.4018178,1.0
2021-04-17 13:07:58,1873.294,1546.64,1022.69,302.7,1.327,304.11,0,47.453803333,-115.706871667,1565.41,1618690078.4048665,1.003
2021-04-17 13:07:59,1874.298,1545.34,1023.44,304.38,0.957,305.5,0,47.45381,-115.706883333,1567.09,1618690079.4086287,1.004
2021-04-17 13:08:00,1875.3,1544.41,1023.99,304.04,0.684,302.02,0,47.453815,-115.706891667,1566.75,1618690080.4113467,1.003
2021-04-17 13:08:01,1876.303,1543.86,1024.18,304.41,0.42,0.0,0,47.453816667,-115.706896667,1567.12,1618690081.4136946,1.002
2021-04-17 13:08:02,1877.313,1543.86,1024.36,304.48,0.01,302.02,0,47.453818333,-115.706896667,1567.19,1618690082.4237416,1.01
2021-04-17 13:08:03,1878.308,1544.04,1024.36,304.49,0.015,302.02,0,47.453818333,-115.706895,1567.2,1618690083.419389,0.996
2021-04-17 13:08:11,1886.332,1544.23,1024.36,304.43,0.072,302.02,6,47.453818333,-115.706893333,1567.14,1618690091.443347,8.024
2021-04-17 13:08:12,1887.337,1544.04,1024.55,304.51,0.224,0.0,6,47.45382,-115.706895,1567.22,1618690092.448452,1.005
2021-04-17 13:08:17,1892.351,1543.12,1024.92,304.06,1.116,301.39,6,47.453823333,-115.706903333,1566.77,1618690097.4624588,5.014
2021-04-17 13:08:18,1893.355,1541.64,1025.66,305.26,1.682,306.88,6,47.45383,-115.706916667,1567.97,1618690098.4659772,1.004
2021-04-17 13:08:19,1894.358,1539.41,1026.58,302.75,1.682,308.71,6,47.453838333,-115.706936667,1565.46,1618690099.4688113,1.003
2021-04-17 13:08:20,1895.36,1537.19,1027.32,304.35,1.677,304.96,6,47.453845,-115.706956667,1567.06,1618690100.4706538,1.002
2021-04-17 13:08:21,1896.363,1534.97,1028.25,299.35,1.77,0.0,6,47.453853333,-115.706976667,1562.06,1618690101.4737163,1.003
2021-04-17 13:08:22,1897.365,1532.75,1029.36,304.06,2.202,305.08,6,47.453863333,-115.706996667,1566.77,1618690102.4764254,1.003
2021-04-17 13:08:22,1897.867,1529.78,1030.66,304.06,2.393,0.0,6,47.453875,-115.707023333,1566.77,1618690102.977851,0.501
2021-04-17 13:08:24,1899.373,1526.82,1032.14,302.88,2.498,0.0,6,47.453888333,-115.70705,1565.59,1618690104.484195,1.506
2021-04-17 13:08:25,1900.377,1523.86,1033.62,302.74,2.498,0.0,6,47.453901667,-115.707076667,1565.45,1618690105.4878979,1.004
2021-04-17 13:08:26,1901.378,1520.71,1035.1,303.32,2.402,305.26,6,47.453915,-115.707105,1566.03,1618690106.4887867,1.001
2021-04-17 13:08:27,1902.383,1517.74,1036.4,303.41,2.393,0.0,6,47.453926667,-115.707131667,1566.12,1618690107.493728,1.005
2021-04-17 13:08:28,1903.394,1514.6,1037.51,303.29,2.409,0.0,6,47.453936667,-115.70716,1566.0,1618690108.5051181,1.011
2021-04-17 13:08:29,1904.387,1511.26,1038.62,303.2,2.521,0.0,6,47.453946667,-115.70719,1565.91,1618690109.4981422,0.993
2021-04-17 13:08:30,1905.39,1508.11,1039.73,302.24,2.593,296.96,6,47.453956667,-115.707218333,1564.95,1618690110.5005984,1.002
2021-04-17 13:08:31,1905.891,1504.78,1040.84,302.24,2.521,0.0,6,47.453966667,-115.707248333,1564.95,1618690111.0023084,0.502
2021-04-17 13:08:32,1906.896,1501.63,1042.14,302.47,2.5,0.0,6,47.453978333,-115.707276667,1565.18,1618690112.0074396,1.005
2021-04-17 13:08:33,1907.897,1498.67,1043.07,303.02,2.214,0.0,6,47.453986667,-115.707303333,1565.73,1618690113.0083668,1.001
2021-04-17 13:08:34,1909.402,1496.08,1043.99,300.9,1.989,0.0,6,47.453995,-115.707326667,1563.61,1618690114.512736,1.504
2021-04-17 13:08:35,1909.904,1493.85,1044.92,304.43,1.77,0.0,6,47.454003333,-115.707346667,1567.14,1618690115.0154922,0.503
2021-04-17 13:08:36,1910.907,1491.63,1045.66,299.05,1.68,0.0,6,47.45401,-115.707366667,1561.76,1618690116.0180821,1.003
2021-04-17 13:08:37,1911.912,1489.22,1046.59,301.96,1.878,0.0,6,47.454018333,-115.707388333,1564.67,1618690117.0231888,1.005
2021-04-17 13:08:38,1912.913,1486.63,1047.7,304.12,2.081,0.0,6,47.454028333,-115.707411667,1566.83,1618690118.024158,1.001
2021-04-17 13:08:39,1914.42,1484.04,1048.44,301.26,1.909,0.0,6,47.454035,-115.707435,1563.97,1618690119.531083,1.507
2021-04-17 13:08:40,1915.42,1481.81,1049.18,300.72,1.68,0.0,6,47.454041667,-115.707455,1563.43,1618690120.5306468,1.0
2021-04-17 13:08:41,1916.423,1479.22,1049.92,304.72,1.831,292.86,6,47.454048333,-115.707478333,1567.43,1618690121.533683,1.003
2021-04-17 13:08:42,1916.924,1476.44,1050.66,304.69,2.026,0.0,6,47.454055,-115.707503333,1567.4,1618690122.0352392,0.502
2021-04-17 13:08:43,1917.927,1473.3,1051.77,299.74,2.409,0.0,6,47.454065,-115.707531667,1562.45,1618690123.0382884,1.003
2021-04-17 13:08:44,1918.93,1470.33,1052.51,303.62,2.143,0.0,6,47.454071667,-115.707558333,1566.33,1618690124.0410867,1.003
2021-04-17 13:08:45,1919.933,1467.0,1053.44,302.02,2.445,0.0,6,47.45408,-115.707588333,1564.73,1618690125.0438232,1.003
2021-04-17 13:08:46,1920.936,1463.85,1054.18,301.98,2.262,0.0,6,47.454086667,-115.707616667,1564.69,1618690126.046932,1.003
2021-04-17 13:08:47,1921.941,1460.89,1054.92,302.55,2.143,0.0,6,47.454093333,-115.707643333,1565.26,1618690127.052023,1.005
2021-04-17 13:08:48,1922.942,1457.74,1055.66,302.54,2.262,0.0,6,47.4541,-115.707671667,1565.25,1618690128.0534532,1.001
2021-04-17 13:08:49,1923.947,1454.96,1056.03,302.28,1.921,0.0,6,47.454103333,-115.707696667,1564.99,1618690129.0575993,1.004
2021-04-17 13:08:50,1924.948,1452.18,1056.77,300.93,2.026,0.0,6,47.45411,-115.707721667,1563.64,1618690130.0589554,1.001
2021-04-17 13:08:51,1925.951,1449.77,1056.96,301.74,1.644,0.0,6,47.454111667,-115.707743333,1564.45,1618690131.0618315,1.003
2021-04-17 13:08:52,1926.954,1447.55,1057.33,301.29,1.553,0.0,6,47.454115,-115.707763333,1564.0,1618690132.0647385,1.003
2021-04-17 13:08:53,1927.957,1445.7,1057.88,301.29,1.374,0.0,6,47.45412,-115.70778,1564.0,1618690133.0680373,1.003
2021-04-17 13:08:54,1928.961,1443.66,1058.44,302.24,1.49,0.0,6,47.454125,-115.707798333,1564.95,1618690134.0720437,1.004
2021-04-17 13:08:55,1929.963,1441.63,1058.81,301.16,1.431,0.0,6,47.454128333,-115.707816667,1563.87,1618690135.0744135,1.002
2021-04-17 13:08:56,1930.969,1439.4,1059.36,302.47,1.607,0.0,6,47.454133333,-115.707836667,1565.18,1618690136.079821,1.005
2021-04-17 13:08:57,1931.969,1437.18,1059.92,302.18,1.607,0.0,6,47.454138333,-115.707856667,1564.89,1618690137.07991,1.0
2021-04-17 13:08:58,1932.972,1434.77,1060.11,302.05,1.644,0.0,6,47.45414,-115.707878333,1564.76,1618690138.0830572,1.003
2021-04-17 13:08:59,1933.977,1432.74,1060.48,301.75,1.431,0.0,6,47.454143333,-115.707896667,1564.46,1618690139.088509,1.005
2021-04-17 13:09:00,1934.979,1430.51,1060.85,301.76,1.553,0.0,6,47.454146667,-115.707916667,1564.47,1618690140.0904374,1.002
2021-04-17 13:09:01,1935.981,1428.29,1061.22,302.11,1.553,0.0,6,47.45415,-115.707936667,1564.82,1618690141.0920072,1.002
2021-04-17 13:09:02,1936.986,1426.25,1061.59,301.79,1.431,0.0,6,47.454153333,-115.707955,1564.5,1618690142.0966792,1.005
2021-04-17 13:09:03,1937.989,1424.4,1061.59,301.72,1.257,0.0,6,47.454153333,-115.707971667,1564.43,1618690143.099683,1.003
2021-04-17 13:09:04,1938.991,1422.73,1061.96,301.5,1.19,0.0,6,47.454156667,-115.707986667,1564.21,1618690144.1020129,1.002
2021-04-17 13:09:05,1939.994,1420.88,1062.14,300.83,1.27,0.0,6,47.454158333,-115.708003333,1563.54,1618690145.1045985,1.003
2021-04-17 13:09:06,1940.997,1419.03,1062.51,300.67,1.31,0.0,6,47.454161667,-115.70802,1563.38,1618690146.1084063,1.004
2021-04-17 13:09:07,1942.0,1417.73,1062.51,301.13,0.88,0.0,6,47.454161667,-115.708031667,1563.84,1618690147.110763,1.002
2021-04-17 13:09:08,1943.002,1416.44,1062.7,300.98,0.899,0.0,6,47.454163333,-115.708043333,1563.69,1618690148.113371,1.003
2021-04-17 13:09:09,1944.006,1415.14,1062.88,300.66,0.899,0.0,6,47.454165,-115.708055,1563.37,1618690149.1169996,1.004
2021-04-17 13:09:10,1945.008,1413.47,1063.44,301.61,1.26,0.0,6,47.45417,-115.70807,1564.32,1618690150.1195242,1.003
2021-04-17 13:09:11,1946.016,1412.18,1063.62,301.59,0.899,0.0,6,47.454171667,-115.708081667,1564.3,1618690151.127528,1.008
2021-04-17 13:09:12,1947.018,1411.44,1063.81,300.79,0.536,0.0,6,47.454173333,-115.708088333,1563.5,1618690152.1293905,1.002
2021-04-17 13:09:13,1948.021,1411.81,1064.18,299.59,0.448,0.0,6,47.454176667,-115.708085,1562.3,1618690153.1322274,1.003
2021-04-17 13:09:14,1949.022,1412.18,1064.37,301.36,0.312,0.0,6,47.454178333,-115.708081667,1564.07,1618690154.1328073,1.001
2021-04-17 13:09:15,1950.024,1412.55,1064.37,301.43,0.251,0.0,6,47.454178333,-115.708078333,1564.14,1618690155.1350102,1.002
2021-04-17 13:09:16,1951.027,1412.73,1064.55,300.6,0.224,0.0,6,47.45418,-115.708076667,1563.31,1618690156.1380157,1.003
2021-04-17 13:09:18,1953.034,1412.92,1064.55,301.18,0.126,0.0,6,47.45418,-115.708075,1563.89,1618690158.1450877,2.007
2021-04-17 13:09:19,1954.039,1412.73,1064.55,301.69,0.126,0.0,6,47.45418,-115.708076667,1564.4,1618690159.1505024,1.005
2021-04-17 13:09:23,1958.048,1412.55,1064.55,301.14,0.126,0.0,6,47.45418,-115.708078333,1563.85,1618690163.158797,4.008
2021-04-17 13:09:31,1966.072,1412.36,1064.55,300.27,0.126,0.0,6,47.45418,-115.70808,1562.98,1618690171.183213,8.024
